Id	Type	Level	Bro Name	Name 0	N 1	N 2	N 3	N 4	N 5	BD	Tx Id	Data Type	Sign	Acct Types	Post Type	RO	Hy Id	Excl Dims	Incl Dims	DiMeId	Except	Amort	Sum Up	Totalling	Sum To	Related	StartEnd	Context	Zones	Order	Descr	Comment	I Tx Std Label	I Allowable Dims	I Man Dim	I Prop Dim	I Tuples	I Tag	I Tx Type	I Tx Period	I StartEnd Bros	I Tx Sign	I Tx Hys
498	Ele	4	        PL.Revenue.Analysis.GeoSeg.Costs	PL	Revenue	Analysis	GeoSeg	Costs		 	2406	Money	Debit	PL	Sch		16						No			 		Period					Geographic segment costs	"2,3,5,6,39"				uk-gaap:GeographicSegmentCosts	Money	Duration		Debit	16
499	Ele	4	        PL.Revenue.Analysis.GeoSeg.AcqNetSalesByOriginToThirdParties	PL	Revenue	Analysis	GeoSeg	AcqNetSalesByOriginToThirdParties		 	84	Money	Credit	PL	Sch		16						No			 		Period					Acquisition net sales by origin to third parties	"2,3,5,6,39"				uk-gaap:AcquisitionNetSalesByOriginToThirdParties	Money	Duration		Credit	16
500	Ele	4	        PL.Revenue.Analysis.GeoSeg.AcqSalesByDestinationToThirdParties	PL	Revenue	Analysis	GeoSeg	AcqSalesByDestinationToThirdParties		 	88	Money	Credit	PL	Sch		16						No			 		Period					Acquisition sales by destination to third parties	"2,3,5,6,39"				uk-gaap:AcquisitionSalesByDestinationToThirdParties	Money	Duration		Credit	16
501	Ele	4	        PL.Revenue.Analysis.GeoSeg.AcqOpProfit	PL	Revenue	Analysis	GeoSeg	AcqOpProfit		 	85	Money	Credit	PL	Sch		16						No			 		Period					Acquisition operating profit	"2,3,5,6,39"				uk-gaap:AcquisitionOperatingProfit	Money	Duration		Credit	"15,16,31"
502	Ele	4	        PL.Revenue.Analysis.GeoSeg.DisposalNetSalesByOriginToThirdParties	PL	Revenue	Analysis	GeoSeg	DisposalNetSalesByOriginToThirdParties		 	1725	Money	Credit	PL	Sch		16						No			 		Period					Disposal net sales by origin to third parties	"2,3,5,6,39"				uk-gaap:DisposalNetSalesByOriginToThirdParties	Money	Duration		Credit	16
503	Ele	4	        PL.Revenue.Analysis.GeoSeg.DisposalSalesByDestinationToThirdParties	PL	Revenue	Analysis	GeoSeg	DisposalSalesByDestinationToThirdParties		 	1729	Money	Credit	PL	Sch		16						No			 		Period					Disposal sales by destination to third parties	"2,3,5,6,39"				uk-gaap:DisposalSalesByDestinationToThirdParties	Money	Duration		Credit	16
504	Ele	4	        PL.Revenue.Analysis.GeoSeg.DisposalOpProfit	PL	Revenue	Analysis	GeoSeg	DisposalOpProfit		 	1726	Money	Credit	PL	Sch		16						No			 		Period					Disposal operating profit	"2,3,5,6,39"				uk-gaap:DisposalOperatingProfit	Money	Duration		Credit	"15,16"
505	Set	3	      PL.Revenue.Analysis.Type	PL	Revenue	Analysis	Type			 	4820	Money	Credit	PL	Sch		1	44					No			 		Period					Total revenue by type	"1,3"				uk-gaap:TotalRevenueByType	Money	Duration		Credit	1
506	Ele	4	        PL.Revenue.Analysis.Type.Name	PL	Revenue	Analysis	Type	Name		 	3241	String		Info			1	44								 		Period					Name of specific revenue type	"1,3"			114 4285 390 O RevenueByIndividualRevenueFunctionalType	uk-gaap:NameSpecificRevenueType	String	Duration			1
507	Ele	4	        PL.Revenue.Analysis.Type.Amount	PL	Revenue	Analysis	Type	Amount		 	224	Money	Credit	PL	Sch		1	44					+			 		Period					Amount of revenue for type	"1,3"			114 4285 391 O RevenueByIndividualRevenueFunctionalType	uk-gaap:AmountRevenueForType	Money	Duration		Credit	1
508	Set	1	  PL.Expenses	PL	Expenses					 		Money	Debit	PL	DE		10						+			 		Period						"1,3,4,5,6,43"									
509	Map		  PL.Expenses:Function.Admin	PL	Expenses					Admin	123														PL.Totals.OperatingProfit	 							Administrative expenses					uk-gaap:AdministrativeExpenses	Money	Duration		Debit	10
510	Map		  PL.Expenses:Function.CoS	PL	Expenses					CoS	1028														PL.Totals.GrossProfit	 							Cost of sales					uk-gaap:CostSales	Money	Duration		Debit	10
511	Map		  PL.Expenses:Function.Distrib	PL	Expenses					Distrib	1739														PL.Totals.OperatingProfit	 							Distribution costs					uk-gaap:DistributionCosts	Money	Duration		Debit	10
512	Ele	2	    PL.Expenses.BadDebts	PL	Expenses	BadDebts				 	350	Money	Debit	PL	DE		13	44					+			 		Period			Bad debts written off		Bad debts written off costs	"1,3,4,43"				uk-gaap:BadDebtsWrittenOffCosts	Money	Duration		Debit	13
513	Map		    PL.Expenses.BadDebts:Function.Admin	PL	Expenses	BadDebts				Admin	348															 							"Bad debts written off, administrative expenses"					uk-gaap:BadDebtsWrittenOffAdministrativeExpenses	Money	Duration		Debit	13
514	Map		    PL.Expenses.BadDebts:Function.CoS	PL	Expenses	BadDebts				CoS	349															 							"Bad debts written off, cost of sales"					uk-gaap:BadDebtsWrittenOffCostSales	Money	Duration		Debit	13
515	Map		    PL.Expenses.BadDebts:Function.Distrib	PL	Expenses	BadDebts				Distrib	351															 							"Bad debts written off, distribution costs"					uk-gaap:BadDebtsWrittenOffDistributionCosts	Money	Duration		Debit	13
516	Set	2	    PL.Expenses.Computers	PL	Expenses	Computers				 	943	Money	Debit	PL	DE		13	44					+			 		Period					"Computer software, IT consumables and maintenance costs"	"1,3,4,43"				uk-gaap:ComputerSoftwareITConsumablesMaintenanceCosts	Money	Duration		Debit	13
517	Map		    PL.Expenses.Computers:Function.Admin	PL	Expenses	Computers				Admin	941															 							"Computer software, IT consumables and maintenance, administrative expenses"					uk-gaap:ComputerSoftwareITConsumablesMaintenanceAdministrativeExpenses	Money	Duration		Debit	13
518	Map		    PL.Expenses.Computers:Function.CoS	PL	Expenses	Computers				CoS	942															 							"Computer software, IT consumables and maintenance, cost of sales"					uk-gaap:ComputerSoftwareITConsumablesMaintenanceCostSales	Money	Duration		Debit	13
519	Map		    PL.Expenses.Computers:Function.Distrib	PL	Expenses	Computers				Distrib	944															 							"Computer software, IT consumables and maintenance, distribution costs"					uk-gaap:ComputerSoftwareITConsumablesMaintenanceDistributionCosts	Money	Duration		Debit	13
520	Ele	3	      PL.Expenses.Computers.Software	PL	Expenses	Computers	Software			 	937	Money	Debit	PL	DE		13	44					+			 		Period			Computer software		Computer software costs	"1,3,4,43"				uk-gaap:ComputerSoftwareCosts	Money	Duration		Debit	13
521	Map		      PL.Expenses.Computers.Software:Function.Admin	PL	Expenses	Computers	Software			Admin	938															 					"Computer software, administrative expenses"		"Computer software costs, administrative expenses"					uk-gaap:ComputerSoftwareCostsAdministrativeExpenses	Money	Duration		Debit	13
522	Map		      PL.Expenses.Computers.Software:Function.CoS	PL	Expenses	Computers	Software			CoS	939															 					"Computer software, cost of sales"		"Computer software costs, cost of sales"					uk-gaap:ComputerSoftwareCostsCostSales	Money	Duration		Debit	13
523	Map		      PL.Expenses.Computers.Software:Function.Distrib	PL	Expenses	Computers	Software			Distrib	940															 					"Computer software, distribution costs"		"Computer software costs, distribution costs"					uk-gaap:ComputerSoftwareCostsDistributionCosts	Money	Duration		Debit	13
524	Ele	3	      PL.Expenses.Computers.Consumables	PL	Expenses	Computers	Consumables			 	2545	Money	Debit	PL	DE		13	44					+			 		Period			IT and computer consumables		IT and computer consumables costs	"1,3,4,43"				uk-gaap:ITComputerConsumablesCosts	Money	Duration		Debit	13
525	Map		      PL.Expenses.Computers.Consumables:Function.Admin	PL	Expenses	Computers	Consumables			Admin	2543															 							"IT and computer consumables, administrative expenses"					uk-gaap:ITComputerConsumablesAdministrativeExpenses	Money	Duration		Debit	13
526	Map		      PL.Expenses.Computers.Consumables:Function.CoS	PL	Expenses	Computers	Consumables			CoS	2544															 							"IT and computer consumables, cost of sales"					uk-gaap:ITComputerConsumablesCostSales	Money	Duration		Debit	13
527	Map		      PL.Expenses.Computers.Consumables:Function.Distrib	PL	Expenses	Computers	Consumables			Distrib	2546															 							"IT and computer consumables, distribution costs"					uk-gaap:ITComputerConsumablesDistributionCosts	Money	Duration		Debit	13
528	Set	3	      PL.Expenses.Computers.Repairs	PL	Expenses	Computers	Repairs			 	935	Money	Debit	PL	DE		13	44					+			 		Period			"Computer and IT equipment repairs, renewals and maintenance"		"Computer and IT equipment repairs, renewals and maintenance costs"	"1,3,4,43"				uk-gaap:ComputerITEquipmentRepairsRenewalsMaintenanceCosts	Money	Duration		Debit	13
529	Map		      PL.Expenses.Computers.Repairs:Function.Admin	PL	Expenses	Computers	Repairs			Admin	933															 							"Computer and IT equipment repairs, renewals and maintenance, administrative expenses"					uk-gaap:ComputerITEquipmentRepairsRenewalsMaintenanceAdministrativeExpenses	Money	Duration		Debit	13
530	Map		      PL.Expenses.Computers.Repairs:Function.CoS	PL	Expenses	Computers	Repairs			CoS	934															 							"Computer and IT equipment repairs, renewals and maintenance, cost of sales"					uk-gaap:ComputerITEquipmentRepairsRenewalsMaintenanceCostSales	Money	Duration		Debit	13
531	Map		      PL.Expenses.Computers.Repairs:Function.Distrib	PL	Expenses	Computers	Repairs			Distrib	936															 							"Computer and IT equipment repairs, renewals and maintenance, distribution costs"					uk-gaap:ComputerITEquipmentRepairsRenewalsMaintenanceDistributionCosts	Money	Duration		Debit	13
532	Ele	4	        PL.Expenses.Computers.Repairs.Repairs	PL	Expenses	Computers	Repairs	Repairs		 	931	Money	Debit	PL	DE		13	44					+			 		Period					Computer and IT equipment repairs and maintenance costs	"1,3,4,43"				uk-gaap:ComputerITEquipmentRepairsMaintenanceCosts	Money	Duration		Debit	13
533	Map		        PL.Expenses.Computers.Repairs.Repairs:Function.Admin	PL	Expenses	Computers	Repairs	Repairs		Admin	929															 							"Computer and IT equipment repairs and maintenance, administrative expenses"					uk-gaap:ComputerITEquipmentRepairsMaintenanceAdministrativeExpenses	Money	Duration		Debit	13
534	Map		        PL.Expenses.Computers.Repairs.Repairs:Function.CoS	PL	Expenses	Computers	Repairs	Repairs		CoS	930															 							"Computer and IT equipment repairs and maintenance, cost of sales"					uk-gaap:ComputerITEquipmentRepairsMaintenanceCostSales	Money	Duration		Debit	13
535	Map		        PL.Expenses.Computers.Repairs.Repairs:Function.Distrib	PL	Expenses	Computers	Repairs	Repairs		Distrib	932															 							"Computer and IT equipment repairs and maintenance, distribution costs"					uk-gaap:ComputerITEquipmentRepairsMaintenanceDistributionCosts	Money	Duration		Debit	13
536	Ele	4	        PL.Expenses.Computers.Repairs.Renewals	PL	Expenses	Computers	Repairs	Renewals		 	927	Money	Debit	PL	DE		13	44					+			 		Period					Computer and IT equipment renewals and maintenance costs	"1,3,4,43"				uk-gaap:ComputerITEquipmentRenewalsMaintenanceCosts	Money	Duration		Debit	13
537	Map		        PL.Expenses.Computers.Repairs.Renewals:Function.Admin	PL	Expenses	Computers	Repairs	Renewals		Admin	925															 							"Computer and IT equipment renewals and maintenance, administrative expenses"					uk-gaap:ComputerITEquipmentRenewalsMaintenanceAdministrativeExpenses	Money	Duration		Debit	13
538	Map		        PL.Expenses.Computers.Repairs.Renewals:Function.CoS	PL	Expenses	Computers	Repairs	Renewals		CoS	926															 							"Computer and IT equipment renewals and maintenance, cost of sales"					uk-gaap:ComputerITEquipmentRenewalsMaintenanceCostSales	Money	Duration		Debit	13
539	Map		        PL.Expenses.Computers.Repairs.Renewals:Function.Distrib	PL	Expenses	Computers	Repairs	Renewals		Distrib	928															 							"Computer and IT equipment renewals and maintenance, distribution costs"					uk-gaap:ComputerITEquipmentRenewalsMaintenanceDistributionCosts	Money	Duration		Debit	13
540	Ele	2	    PL.Expenses.ConsumableItems	PL	Expenses	ConsumableItems				 	964	Money	Debit	PL	DE		13	44					+			 		Period			Consumable items		Consumable items costs	"1,3,4,43"				uk-gaap:ConsumableItemsCosts	Money	Duration		Debit	13
541	Map		    PL.Expenses.ConsumableItems:Function.Admin	PL	Expenses	ConsumableItems				Admin	962															 							"Consumable items, administrative expenses"					uk-gaap:ConsumableItemsAdministrativeExpenses	Money	Duration		Debit	13
542	Map		    PL.Expenses.ConsumableItems:Function.CoS	PL	Expenses	ConsumableItems				CoS	963															 							"Consumable items, cost of sales"					uk-gaap:ConsumableItemsCostSales	Money	Duration		Debit	13
543	Map		    PL.Expenses.ConsumableItems:Function.Distrib	PL	Expenses	ConsumableItems				Distrib	965															 							"Consumable items, distribution costs"					uk-gaap:ConsumableItemsDistributionCosts	Money	Duration		Debit	13
544	Ele	2	    PL.Expenses.CourierServices	PL	Expenses	CourierServices				 	1050	Money	Debit	PL	DE		13	44					+			 		Period			Courier services		Courier services costs	"1,3,4,43"				uk-gaap:CourierServicesCosts	Money	Duration		Debit	13
545	Map		    PL.Expenses.CourierServices:Function.Admin	PL	Expenses	CourierServices				Admin	1048															 							"Courier services, administrative expenses"					uk-gaap:CourierServicesAdministrativeExpenses	Money	Duration		Debit	13
546	Map		    PL.Expenses.CourierServices:Function.CoS	PL	Expenses	CourierServices				CoS	1049															 							"Courier services, cost of sales"					uk-gaap:CourierServicesCostSales	Money	Duration		Debit	13
547	Map		    PL.Expenses.CourierServices:Function.Distrib	PL	Expenses	CourierServices				Distrib	1051															 							"Courier services, distribution costs"					uk-gaap:CourierServicesDistributionCosts	Money	Duration		Debit	13
548	Set	2	    PL.Expenses.DataTelecoms	PL	Expenses	DataTelecoms				 	1136	Money	Debit	PL	DE		13	44					+			 		Period					Data and telecommunications costs	"1,3,4,43"				uk-gaap:DataTelecommunicationsCosts	Money	Duration		Debit	13
549	Map		    PL.Expenses.DataTelecoms:Function.Admin	PL	Expenses	DataTelecoms				Admin	1137															 							"Data and telecommunications costs, administrative expenses"					uk-gaap:DataTelecommunicationsCostsAdministrativeExpenses	Money	Duration		Debit	13
550	Map		    PL.Expenses.DataTelecoms:Function.CoS	PL	Expenses	DataTelecoms				CoS	1138															 							"Data and telecommunications costs, cost of sales"					uk-gaap:DataTelecommunicationsCostsCostSales	Money	Duration		Debit	13
551	Map		    PL.Expenses.DataTelecoms:Function.Distrib	PL	Expenses	DataTelecoms				Distrib	1139															 							"Data and telecommunications costs, distribution costs"					uk-gaap:DataTelecommunicationsCostsDistributionCosts	Money	Duration		Debit	13
552	Ele	3	      PL.Expenses.DataTelecoms.Data	PL	Expenses	DataTelecoms	Data			 	1128	Money	Debit	PL	DE		13	44					+			 		Period					Data costs	"1,3,4,43"				uk-gaap:DataCosts	Money	Duration		Debit	13
553	Map		      PL.Expenses.DataTelecoms.Data:Function.Admin	PL	Expenses	DataTelecoms	Data			Admin	1129															 							"Data costs, administrative expenses"					uk-gaap:DataCostsAdministrativeExpenses	Money	Duration		Debit	13
554	Map		      PL.Expenses.DataTelecoms.Data:Function.CoS	PL	Expenses	DataTelecoms	Data			CoS	1130															 							"Data costs, cost of sales"					uk-gaap:DataCostsCostSales	Money	Duration		Debit	13
555	Map		      PL.Expenses.DataTelecoms.Data:Function.Distrib	PL	Expenses	DataTelecoms	Data			Distrib	1131															 							"Data costs, distribution costs"					uk-gaap:DataCostsDistributionCosts	Money	Duration		Debit	13
556	Ele	3	      PL.Expenses.DataTelecoms.Telecoms	PL	Expenses	DataTelecoms	Telecoms			 	4727	Money	Debit	PL	DE		13	44					+			 		Period					Telecommunications costs	"1,3,4,43"				uk-gaap:TelecommunicationsCosts	Money	Duration		Debit	13
557	Map		      PL.Expenses.DataTelecoms.Telecoms:Function.Admin	PL	Expenses	DataTelecoms	Telecoms			Admin	4728															 							"Telecommunications costs, administrative expenses"					uk-gaap:TelecommunicationsCostsAdministrativeExpenses	Money	Duration		Debit	13
558	Map		      PL.Expenses.DataTelecoms.Telecoms:Function.CoS	PL	Expenses	DataTelecoms	Telecoms			CoS	4729															 							"Telecommunications costs, cost of sales"					uk-gaap:TelecommunicationsCostsCostSales	Money	Duration		Debit	13
559	Map		      PL.Expenses.DataTelecoms.Telecoms:Function.Distrib	PL	Expenses	DataTelecoms	Telecoms			Distrib	4730															 							"Telecommunications costs, distribution costs"					uk-gaap:TelecommunicationsCostsDistributionCosts	Money	Duration		Debit	13
560	Ele	2	    PL.Expenses.DiscountsAllowable	PL	Expenses	DiscountsAllowable				 	1707	Money	Debit	PL	DE		13	44					+			 		Period					Discounts allowable	"1,3,4,43"				uk-gaap:DiscountsAllowable	Money	Duration		Debit	13
561	Map		    PL.Expenses.DiscountsAllowable:Function.Admin	PL	Expenses	DiscountsAllowable				Admin	1708															 							"Discounts allowable, administrative expenses"					uk-gaap:DiscountsAllowableAdministrativeExpenses	Money	Duration		Debit	13
562	Map		    PL.Expenses.DiscountsAllowable:Function.CoS	PL	Expenses	DiscountsAllowable				CoS	1709															 							"Discounts allowable, cost of sales"					uk-gaap:DiscountsAllowableCostSales	Money	Duration		Debit	13
563	Map		    PL.Expenses.DiscountsAllowable:Function.Distrib	PL	Expenses	DiscountsAllowable				Distrib	1710															 							"Discounts allowable, distribution costs"					uk-gaap:DiscountsAllowableDistributionCosts	Money	Duration		Debit	13
564	Ele	2	    PL.Expenses.DiscountsReceivable	PL	Expenses	DiscountsReceivable				 	1711	Money	Credit	PL	DE		13	44					+			 		Period					Discounts receivable	"1,3,4,43"				uk-gaap:DiscountsReceivable	Money	Duration		Credit	13
565	Map		    PL.Expenses.DiscountsReceivable:Function.Admin	PL	Expenses	DiscountsReceivable				Admin	1712															 							"Discounts receivable, administrative expenses"					uk-gaap:DiscountsReceivableAdministrativeExpenses	Money	Duration		Credit	13
566	Map		    PL.Expenses.DiscountsReceivable:Function.CoS	PL	Expenses	DiscountsReceivable				CoS	1713															 							"Discounts receivable, cost of sales"					uk-gaap:DiscountsReceivableCostSales	Money	Duration		Credit	13
567	Map		    PL.Expenses.DiscountsReceivable:Function.Distrib	PL	Expenses	DiscountsReceivable				Distrib	1714															 							"Discounts receivable, distribution costs"					uk-gaap:DiscountsReceivableDistributionCosts	Money	Duration		Credit	13
568	Set	2	    PL.Expenses.Donations	PL	Expenses	Donations				 	1789	Money	Debit	PL	DE		13	44					+			 		Period			Donations		Donations costs	"1,3,4,43"				uk-gaap:DonationsCosts	Money	Duration		Debit	13
569	Map		    PL.Expenses.Donations:Function.Admin	PL	Expenses	Donations				Admin	1787															 							"Donations, administrative expenses"					uk-gaap:DonationsAdministrativeExpenses	Money	Duration		Debit	13
570	Map		    PL.Expenses.Donations:Function.CoS	PL	Expenses	Donations				CoS	1788															 							"Donations, cost of sales"					uk-gaap:DonationsCostSales	Money	Duration		Debit	13
571	Map		    PL.Expenses.Donations:Function.Distrib	PL	Expenses	Donations				Distrib	1790															 							"Donations, distribution costs"					uk-gaap:DonationsDistributionCosts	Money	Duration		Debit	13
572	Ele	3	      PL.Expenses.Donations.Charitable	PL	Expenses	Donations	Charitable			 	869	Money	Debit	PL	DE		13	44					+			 		Period					Charitable donations	"1,3,4,43"				uk-gaap:CharitableDonations	Money	Duration		Debit	13
573	Map		      PL.Expenses.Donations.Charitable:Function.Admin	PL	Expenses	Donations	Charitable			Admin	870															 							"Charitable donations, administrative expenses"					uk-gaap:CharitableDonationsAdministrativeExpenses	Money	Duration		Debit	13
574	Map		      PL.Expenses.Donations.Charitable:Function.CoS	PL	Expenses	Donations	Charitable			CoS	871															 							"Charitable donations, cost of sales"					uk-gaap:CharitableDonationsCostSales	Money	Duration		Debit	13
